fire_location_latitude,fire_location_longitude,fire_start_date,weather_conditions_over_fire,temperature,relative_humidity,wind_speed
52.4752,-115.341367,2015-03-21 12:00:00,Rainshowers,-1,95,2
51.575533,-114.857967,2015-05-18 10:00:00,,,,
50.870033,-114.706067,2015-05-18 12:00:00,,,,
50.870283,-114.705917,2015-05-18 10:00:00,,,,
55.285667,-114.819667,2015-05-18 17:00:00,Clear,22,14,18
55.718017,-119.086733,,,,,
50.2641,-114.318717,2015-05-18 12:00:00,,,,
50.25325,-114.3374,2015-05-18 12:00:00,,,,
55.30855,-114.7607,2015-05-18 17:30:00,Clear,20,18,8
50.253367,-114.336367,2015-05-18 12:00:00,,,,
50.146883,-114.450333,2015-05-18 12:00:00,,,,
58.09385,-116.403233,2015-05-18 15:00:00,Clear,10,20,5
56.2115,-115.314167,2015-05-19 14:25:00,Clear,25,15,15
56.741967,-111.50035,2015-05-19 17:45:00,Clear,23,20,5
56.67605,-114.575933,2015-05-19 18:00:00,Clear,22,19,0
56.301733,-115.3648,2015-05-19 20:00:00,Clear,22,30,5
53.6447,-115.777283,2015-05-20 12:50:00,Clear,24,17,2
55.478517,-112.871733,2014-07-31 17:00:00,Rainshowers,20,59,5
55.301567,-111.92545,2014-07-31 17:43:00,Clear,26,35,5
57.0812,-118.3687,2014-08-02 14:30:00,Clear,30,29,7
57.376667,-119.432833,2014-08-02 14:40:00,Clear,24,60,0
54.231867,-118.395017,2014-08-05 22:38:00,Clear,20.2,56,5
56.571705,-114.32983,2014-09-30 08:00:00,CB Dry,13,86,26
58.487583,-116.377367,2015-04-20 17:00:00,Clear,16,32,10
51.101933,-114.95645,2015-04-20 16:15:00,CB Dry,16,25,10
58.46215,-114.556767,2015-04-22 20:00:00,Clear,14,40,12
52.943,-115.8955,2015-04-23 11:55:00,Cloudy,12.7,25,14
57.840867,-117.650467,2015-04-23 21:30:00,Clear,5,50,25
55.243933,-114.084083,2014-11-01 12:00:00,Cloudy,-3,67,5
58.54015,-117.943,2015-05-25 15:07:00,CB Wet,20,55,3
57.2144,-119.183233,2015-05-25 12:44:00,Clear,24,38,15
56.406383,-117.6465,2015-05-25 16:15:00,Cloudy,22,30,5
58.538183,-117.943,2015-05-25 16:20:00,CB Wet,24,30,7
57.5283,-116.9883,2015-05-25 15:00:00,CB Dry,29,27,20
57.92585,-116.598,2015-05-25 19:00:00,Clear,24,55,5
56.057233,-114.857233,2015-05-25 18:20:00,Clear,27,25,15
51.04495,-115.432667,2015-05-27 16:10:00,CB Wet,14,69,2
54.905133,-113.912833,2015-05-27 16:20:00,Rainshowers,16.3,61,2
54.36125,-119.132933,2015-05-27 16:45:00,Cloudy,19,82,1
54.82,-117.359283,2015-05-27 17:20:00,Cloudy,18,65,2
54.474617,-119.0023,2015-05-27 15:30:00,Rainshowers,13,97,2
53.856833,-116.654983,2014-08-07 14:30:00,CB Wet,23,52,0
53.3422,-117.12825,2014-08-07 16:40:00,Cloudy,18,74,3
54.4567,-115.6954,2014-08-15 14:45:00,Clear,25,61,5
54.443,-114.734017,2014-08-25 13:00:00,Clear,20,56,5
55.356667,-114.227833,2014-09-10 16:00:00,Clear,26.5,40,3
55.357017,-115.0024,2014-09-21 13:30:00,Clear,22,54,10
55.401667,-114.600967,2014-10-12 14:20:00,,,,
52.56235,-115.361717,2014-10-31 07:00:00,Cloudy,0.5,67,2
55.92572,-110.735619,2015-04-11 10:00:00,Clear,17,25,2
55.918405,-110.734735,2015-04-11 12:00:00,Clear,12,35,10
52.275983,-115.121133,2015-04-12 23:50:00,Clear,8,28,2
56.838925,-117.210798,2014-11-25 12:00:00,Clear,12,40,15
56.788071,-117.171084,2014-11-25 12:00:00,Clear,12,40,15
52.748167,-115.252167,2015-04-20 13:40:00,Clear,20,45,3
52.342876,-115.119217,2015-04-21 14:00:00,Cloudy,17,28,5
55.924409,-110.693386,2015-04-22 11:45:00,Clear,10,43,10
54.9855,-111.5723,2015-04-22 14:30:00,CB Dry,19,22,24
55.932,-110.72435,2015-04-22 17:00:00,Clear,15,20,20
52.128783,-114.857883,2015-04-23 15:15:00,Cloudy,15,36,12
52.706967,-115.28355,2015-04-23 15:00:00,Clear,10,30,5
51.9366,-115.070167,2015-05-20 12:00:00,Clear,21,15,5
56.305933,-117.653233,2015-05-21 00:01:00,Clear,22,15,5
58.426983,-114.5893,2015-05-21 11:58:00,Clear,30,16,5
58.4424,-114.543283,2015-05-21 13:30:00,Clear,32,30,5
52.761583,-115.3497,2015-05-21 14:13:00,Clear,25,20,5
55.751817,-116.41365,2015-05-21 14:30:00,Clear,27,16,5
58.016667,-116.316933,2015-05-21 15:13:00,Clear,27,25,0
58.43715,-116.2454,2015-05-21 18:00:00,Clear,29,40,4
54.807133,-110.364883,2015-02-22 08:00:00,Clear,26,14,3
56.182117,-118.392967,2015-05-20 14:00:00,Cloudy,18,35,11
55.321,-115.650767,2015-05-23 08:00:00,Clear,19.3,56,5
55.9104,-115.633283,2015-05-23 01:35:00,Clear,6,55,2
57.907083,-115.3578,2015-05-23 12:10:00,Clear,28,27,2
56.13475,-113.819167,2015-05-23 12:50:00,Clear,27,15,15
54.32835,-119.172833,2015-05-24 15:42:00,Cloudy,18,36,0
58.500317,-116.57075,2015-05-24 16:00:00,Cloudy,27,35,2
50.852283,-114.61885,2014-08-04 08:00:00,,,,
57.24,-113.089833,2014-08-03 18:00:00,Clear,28,76,5
57.3806,-113.4032,2014-08-04 16:30:00,CB Dry,22,46,5
56.410067,-113.067817,2014-08-04 15:30:00,CB Dry,26,75,0
56.020717,-114.028283,2014-08-04 19:00:00,Clear,24,51,0
49.407833,-114.342133,2014-08-06 12:00:00,,,,
56.466433,-116.398117,2014-08-22 19:00:00,Cloudy,16,48,0
55.60145,-112.642033,2014-11-14 13:00:00,Clear,-3,64,5
55.921933,-110.735,2015-04-10 12:30:00,Clear,19,21,5
55.917182,-110.73915,2015-04-10 14:40:00,Clear,18,19,2
58.715583,-118.784367,2015-04-05 18:30:00,Clear,8.5,59,3
58.714083,-118.7695,2015-04-15 18:20:00,Cloudy,8,30,5
58.705883,-118.703683,2015-04-15 22:20:00,Clear,4,35,5
58.710667,-118.727267,2015-04-16 15:58:00,Clear,15.6,25,15
56.082917,-116.319317,2015-05-25 14:00:00,Clear,15,25,7
56.532933,-115.389433,2015-05-30 11:40:00,Clear,24,36,3
56.658743,-111.09544,2015-05-30 14:00:00,Clear,22,20,10
56.655733,-111.109983,2015-05-30 14:00:00,Clear,22,20,9
57.968367,-117.575983,2015-06-02 14:45:00,Clear,22,31,0
57.967283,-117.576917,2015-06-02 14:45:00,Clear,22,31,0
57.962867,-117.580667,2015-06-02 14:45:00,Clear,22,31,0
56.58285,-110.578217,2015-05-31 20:30:00,Clear,24,40,2
55.815417,-113.185867,2014-08-15 18:30:00,Cloudy,28,53,18
57.238383,-115.634983,2014-08-16 14:30:00,Clear,30,37,2
55.1599,-114.043633,2014-08-19 15:00:00,Clear,21,40,5
55.492167,-116.705617,2014-08-17 18:00:00,Rainshowers,12,80,5
55.97585,-116.662133,2014-08-10 12:00:00,Cloudy,13,40,5
53.2505,-117.771983,2014-09-03 14:00:00,Clear,19,45,2
54.357067,-116.701233,2014-09-08 13:00:00,Cloudy,5,73,0
53.145433,-115.296117,2014-09-15 12:00:00,Clear,23,50,5
58.104998,-114.3367,2014-09-05 12:00:00,Cloudy,10,83,20
55.28355,-113.245433,2014-11-09 08:00:00,Clear,-12,78,0
53.571,-116.802683,2015-04-18 22:00:00,Clear,13,26,5
52.3665,-115.0113,2015-04-23 18:20:00,Cloudy,13,35,3
52.74845,-115.25425,2015-04-27 17:00:00,Cloudy,19,24,10
55.390133,-115.82015,2015-04-27 19:00:00,Cloudy,22,29,22
55.929417,-110.72235,2015-04-28 16:30:00,Cloudy,24,25,25
58.467117,-114.537633,2015-05-25 09:45:00,CB Wet,26,39,2
57.6028,-115.2097,2015-05-25 12:00:00,CB Wet,23,41,2
53.756917,-117.21835,2015-05-25 12:19:00,Clear,23,21,10
56.456683,-116.352233,2015-05-25 12:35:00,CB Wet,15,100,15
57.010083,-118.612017,2015-05-25 13:00:00,Cloudy,22,53,3
57.155783,-114.88615,2015-05-25 13:00:00,CB Wet,27,35,5
57.565267,-112.27685,2015-05-25 12:00:00,Cloudy,24,30,30
57.6234,-118.762983,2015-05-25 14:00:00,CB Dry,26,35,15
55.829167,-111.045833,2015-05-25 14:00:00,CB Dry,21,59,15
55.828312,-110.984887,2015-05-25 14:00:00,CB Dry,21,59,15
55.793833,-113.671783,2015-05-25 14:30:00,CB Wet,24.5,32,10
56.5451,-114.817483,2015-05-25 14:45:00,Cloudy,16,75,2
56.761633,-112.958717,2015-05-25 15:00:00,CB Dry,23,30,20
55.300167,-114.3925,2015-05-25 15:32:00,CB Dry,27,15,10
57.204233,-119.1353,2015-05-25 15:30:00,Clear,24,38,15
57.068783,-119.179217,2015-05-25 15:00:00,CB Wet,24,30,20
57.9573,-114.7874,2015-05-25 15:00:00,CB Wet,25,44,11
58.610933,-118.937567,2015-05-25 14:00:00,Clear,28,20,10
57.1813,-119.169467,2015-05-25 13:00:00,Cloudy,25,50,5
57.26505,-119.169933,2015-05-25 15:24:00,Clear,24,25,15
58.623558,-119.980782,2015-05-25 15:21:00,Clear,25,30,15
58.605633,-118.994933,2015-05-25 16:00:00,Cloudy,21.9,34,4
57.2833,-115.43165,2015-05-25 16:00:00,CB Wet,19,70,2
57.54835,-116.1527,2015-05-25 15:00:00,CB Dry,29,27,20
58.620533,-119.979017,2015-05-25 15:00:00,Clear,25,30,15
56.220833,-113.806,2015-05-25 17:00:00,Cloudy,24,35,12
56.263333,-113.576333,2015-05-25 17:00:00,Cloudy,24,35,12
57.156183,-119.012183,2015-05-25 12:44:00,Cloudy,25,30,10
56.06565,-113.565833,2015-05-25 17:23:00,CB Dry,24,25,8
57.7622,-116.361,2015-05-25 15:00:00,Rainshowers,29,27,20
57.400667,-111.346367,2015-05-25 17:00:00,Cloudy,12,20,3
57.5838,-117.8884,2015-05-25 17:40:00,Clear,18,38,8
57.511167,-117.003333,2015-05-25 15:00:00,CB Dry,29,27,20
57.161,-116.401217,2015-05-25 17:00:00,CB Wet,20,60,5
56.446533,-116.941283,2015-05-25 17:00:00,Cloudy,25,22,15
58.64075,-119.02175,2015-05-25 19:00:00,Clear,28,20,0
58.613767,-119.248083,2015-05-25 19:00:00,Clear,28,20,0
59.519167,-110.3678,2014-08-09 18:00:00,Clear,21,45,10
53.831367,-119.010067,2014-08-07 18:00:00,Cloudy,20,96,0
56.113017,-113.838383,2014-08-26 18:00:00,Cloudy,14,59,10
57.4688,-115.243033,2014-09-02 12:00:00,Cloudy,20,48,11
55.7026,-119.139317,,,,,
52.247919,-115.170077,2015-04-07 11:45:00,Cloudy,9,50,5
54.273383,-115.664,2015-04-12 16:19:00,Cloudy,8,24,15
55.902638,-110.745595,2015-04-20 19:00:00,Clear,12,45,5
54.616817,-111.850517,2015-04-20 19:00:00,Clear,4,69,0
55.928113,-110.732382,2015-04-21 13:50:00,Clear,16,27,9
54.915696,-112.539586,2015-04-21 15:00:00,CB Dry,20,30,5
55.922603,-110.716268,2015-04-21 18:00:00,Clear,14.5,28,7
56.321846,-118.894632,2015-04-23 10:30:00,Rainshowers,8,90,0
58.713233,-118.827233,2015-04-24 20:00:00,Clear,6,35,10
58.713667,-118.675767,2015-04-24 20:00:00,Clear,6,35,1
52.704733,-115.369933,2015-04-26 14:00:00,Cloudy,6,24,12
55.94685,-113.917683,2015-04-26 16:38:00,Clear,25,20,2
55.977383,-113.8826,2015-04-26 17:02:00,Clear,20,25,5
51.13205,-114.939967,2015-04-26 17:00:00,Clear,12,26,14
51.814853,-114.91873,2015-04-26 16:07:00,Clear,12,28,20
56.581917,-115.773183,2015-05-25 16:00:00,Clear,28,30,5
58.456917,-114.543633,2015-06-06 10:40:00,Clear,25,40,5
55.658583,-111.124017,2015-06-06 11:30:00,Clear,25,28,20
58.529517,-118.20285,2015-06-06 14:12:00,Clear,26,25,12
58.241483,-114.629283,2015-06-05 18:00:00,Clear,26,35,20
54.966983,-112.282183,2015-06-06 17:30:00,Clear,25,25,15
55.336283,-115.78835,2015-06-07 07:00:00,Clear,19,38,5
56.472983,-116.399883,2015-06-07 13:00:00,Clear,24,30,15
55.887683,-115.685567,2015-06-07 19:30:00,Cloudy,17,60,15
52.689517,-115.06385,2015-06-04 15:50:00,Cloudy,19,45,5
52.39845,-115.41285,2015-06-04 12:52:00,Cloudy,18,22,3
53.443833,-115.881683,2014-07-30 18:26:00,Cloudy,28,50,3
57.625633,-110.518567,2014-08-02 19:00:00,Cloudy,21.5,69,0
59.7193,-111.29055,2014-08-01 20:00:00,Clear,20,69,0
55.786834,-116.293041,2014-09-12 09:00:00,Cloudy,16,40,4
55.529717,-119.733917,2014-07-03 06:25:00,Clear,21,80,5
54.952731,-113.307926,2014-10-10 15:00:00,Clear,13,51,12
53.570633,-116.6068,2014-10-22 10:00:00,Clear,7.4,71,7
53.894483,-115.418033,2014-10-23 18:00:00,Clear,4,74,5
56.791867,-111.808333,2015-04-08 22:00:00,Clear,16,32,5
58.4998,-117.018417,2015-04-29 15:25:00,Cloudy,18,15,3
55.21585,-115.402917,2015-04-29 22:30:00,Clear,7,40,14
55.933717,-110.720767,2015-04-30 11:30:00,Cloudy,13,33,21
58.705467,-118.6859,2015-04-29 21:00:00,Clear,9,34,3
58.71265,-118.7295,2015-04-30 11:00:00,Cloudy,13,35,15
58.701583,-118.687767,2015-04-29 21:00:00,Clear,9,34,3
56.31453,-119.141801,2015-05-25 12:00:00,,,,
56.31453,-119.141801,2015-05-25 12:00:00,Clear,27,20,10
56.31453,-119.892414,2015-05-25 12:00:00,Clear,27,20,10
54.28575,-115.729583,2015-05-26 12:30:00,CB Wet,17,50,5
53.52995,-116.591383,2015-05-26 13:10:00,CB Dry,19,60,0
57.276183,-118.044317,2015-05-25 13:30:00,Clear,27,20,10
57.580167,-117.614467,2015-05-26 13:00:00,Cloudy,15,55,5
54.1973,-115.625667,2015-05-26 12:00:00,Clear,19,50,0
53.792883,-117.677483,2015-05-26 15:35:00,CB Wet,12,80,5
49.850383,-114.2318,2015-05-26 09:00:00,Rainshowers,12,100,5
53.708383,-115.502517,2015-05-26 16:00:00,CB Dry,22,42,3
53.885167,-116.3,2015-05-26 16:11:00,Clear,22,22,0
53.822033,-116.962467,2015-05-26 17:00:00,CB Dry,20,62,0
49.4046,-114.342083,2015-05-26 12:00:00,,,,
53.417583,-115.329067,2015-05-26 17:20:00,CB Dry,17,58,20
53.760833,-117.713917,2015-05-26 17:35:00,CB Wet,13,72,3
53.5479,-116.720417,2015-05-26 18:10:00,CB Wet,14,84,0
53.8085,-116.757967,2015-05-26 17:52:00,CB Wet,14,84,0
52.567417,-115.659117,2015-05-27 15:33:00,CB Dry,25,36,10
51.777817,-115.0977,2015-05-27 12:21:00,CB Dry,20,48,3
56.929183,-111.462317,2015-05-27 17:20:00,Cloudy,18,30,9
58.44215,-116.149117,2015-05-27 17:40:00,Clear,19,34,8
55.940567,-115.198467,2014-09-19 14:35:00,Clear,20,42,30
55.920638,-113.929948,2015-04-08 13:00:00,CB Dry,7,45,8
55.9148,-110.752483,2015-04-16 13:40:00,Cloudy,13,34,18
55.89105,-113.818633,2015-04-26 18:10:00,Clear,20,27,3
55.250283,-116.242,2015-04-26 18:00:00,Cloudy,11,40,3
56.322033,-111.59595,2015-04-26 18:25:00,Clear,12.3,31,2
55.651958,-115.05189,2015-04-26 19:20:00,Clear,10,52,0
56.109683,-116.818333,2015-04-28 15:15:00,Cloudy,22.2,29,9
52.710283,-115.28215,2015-04-28 19:15:00,Clear,21,23,15
54.969274,-113.913097,2015-04-29 05:30:00,Cloudy,11,33,6
55.412368,-116.253727,2015-04-28 21:00:00,Clear,10,60,10
55.935717,-110.719933,2015-05-01 12:00:00,Cloudy,15,40,10
55.917182,-110.73915,2015-05-01 13:50:00,Cloudy,15,31,9
58.499883,-115.15535,2015-05-01 14:00:00,Cloudy,19,22,2
56.135067,-113.85265,2015-05-02 16:05:00,CB Wet,9,55,30
58.49225,-115.1353,2015-05-03 15:40:00,Cloudy,8,33,7
50.853617,-114.615117,2015-05-04 12:00:00,,,,
54.724217,-116.73685,2014-08-10 12:00:00,Clear,-20,40,0
51.634333,-115.090983,2015-06-10 12:00:00,,,,
57.801167,-117.968833,2015-06-10 22:00:00,Cloudy,18,40,20
52.87055,-115.535367,2015-06-10 22:39:00,CB Dry,25,64,12
56.210717,-110.217233,2015-06-11 09:00:00,CB Dry,18,60,4
56.829711,-112.517988,2015-06-11 15:50:00,Cloudy,20,39,11
56.819283,-112.524717,2015-06-11 15:50:00,Clear,23,38,7
56.196967,-112.526967,2015-06-11 15:00:00,Cloudy,14,37,5
56.161557,-112.755916,2015-06-11 18:00:00,Cloudy,18,49,4
50.145267,-114.478017,2015-06-14 12:00:00,,,,
56.206667,-112.711167,2015-06-11 17:00:00,Cloudy,21,36,9
58.717033,-114.187417,2015-06-14 17:00:00,Clear,18,64,5
56.974633,-111.498183,2015-06-16 15:00:00,Clear,15,48,6
51.152,-114.77185,2014-08-08 14:30:00,CB Wet,17,100,5
55.634783,-112.60245,2014-08-16 13:30:00,Clear,29.5,48,10
57.406833,-119.806083,2014-08-01 12:00:00,Cloudy,25,50,0
55.248422,-115.395342,2014-09-01 12:00:00,Clear,16,62,5
58.302617,-115.838417,2014-09-23 15:30:00,Clear,19,38,3
55.290581,-116.263542,2014-10-18 12:00:00,Cloudy,18,76,5
53.385283,-117.712717,2015-03-04 09:00:00,Clear,5,27,10
50.633117,-114.526117,2015-03-29 13:10:00,Cloudy,13,45,10
52.246567,-114.952983,2015-04-01 11:35:00,Cloudy,7.5,30,10
52.096869,-114.863594,2015-04-01 00:01:00,Cloudy,8,33,15
58.7138,-118.678233,2015-04-29 08:00:00,Clear,15,37,7
58.707067,-118.674783,2015-04-29 07:30:00,Clear,13.2,27,6
58.7041,-118.683733,2015-04-29 07:30:00,Clear,14.3,28,10
58.43615,-114.550767,2015-04-29 15:00:00,Clear,14,25,20
59.044733,-117.705767,2015-04-29 15:30:00,Cloudy,18,20,3
58.590167,-115.156617,2015-04-29 17:30:00,Clear,14,35,3
55.9189,-110.738333,2015-05-02 09:00:00,Cloudy,10,48,13
51.840067,-115.1462,2015-05-01 18:00:00,,,,
56.468883,-116.39135,2015-05-29 02:00:00,Clear,10,35,15
51.156967,-114.860367,2015-06-01 01:30:00,Clear,15,39,1
56.63125,-112.234483,2015-06-01 16:40:00,Clear,15,40,7
53.53555,-116.0802,2015-06-03 14:45:00,Clear,24,33,2
53.0477,-115.011683,2015-06-03 16:41:00,Cloudy,25,37,2
58.149847,-117.607647,2015-06-04 15:00:00,CB Wet,27,45,2
55.83965,-119.305033,2015-06-04 15:30:00,Cloudy,23,62,0
57.166233,-116.20515,2015-05-25 16:00:00,Clear,24,33,14
57.573467,-113.700267,2014-08-04 17:00:00,Clear,28,42,0
53.694817,-116.310883,2014-08-07 10:50:00,Clear,16,82,0
49.515767,-114.504967,2014-08-11 12:00:00,,,,
54.220417,-115.74885,2014-08-20 04:00:00,Rainshowers,14,70,5
53.751367,-116.870517,2014-08-29 18:00:00,Rainshowers,9,80,5
53.433676,-115.134589,,Rainshowers,16,60,0
58.5277,-116.720483,2014-09-09 15:00:00,Cloudy,3,53,8
54.460417,-118.573117,2014-09-15 18:30:00,Clear,19,52,0
52.055567,-114.806717,2015-04-15 12:00:00,Clear,21,19,3
52.707917,-115.44095,2015-04-15 16:15:00,Clear,17,17,4
56.754033,-111.712417,2015-05-08 13:45:00,Cloudy,13.6,60,1
58.697771,-118.671572,2015-05-09 17:00:00,Clear,20,34,15
49.357467,-114.2914,2015-05-10 12:00:00,,,,
55.248967,-117.192783,2015-05-11 08:10:00,Clear,13,32,10
56.479117,-116.372917,2015-05-11 08:30:00,Clear,20,23,10
56.4833,-116.374483,2015-05-11 11:10:00,Clear,19,27,15
55.980326,-110.812855,2015-06-20 18:00:00,Cloudy,19,40,10
55.93725,-113.858567,2015-06-21 15:00:00,Rainshowers,15,59,10
57.173767,-112.741483,2015-06-21 18:00:00,CB Wet,26,35,25
56.5297,-110.80185,2015-06-22 14:00:00,Clear,20,31,0
57.016217,-116.530283,2015-06-11 21:49:00,Cloudy,20,48,0
56.738167,-116.597667,2015-06-22 19:00:00,Clear,12,60,5
56.768633,-111.768633,2015-06-22 21:00:00,Clear,18,72,0
56.8475,-110.645167,2015-06-23 14:00:00,Cloudy,21,46,20
59.083833,-116.427833,2015-06-23 15:00:00,Cloudy,22,32,5
59.25415,-119.71605,2015-06-24 13:00:00,CB Dry,28,40,5
56.716233,-118.516783,2015-06-24 13:22:00,Cloudy,24,40,10
56.686717,-118.617783,2015-06-24 13:29:00,CB Dry,27,37,10
57.329767,-114.402833,2015-06-24 14:11:00,CB Dry,24,45,0
57.862167,-114.783033,2015-06-24 11:39:00,Clear,28,48,5
57.393967,-114.342067,2015-06-24 10:00:00,CB Dry,25,94,2
59.081333,-110.849717,2015-06-23 16:00:00,CB Dry,26.8,54,0
59.3535,-110.506667,2015-06-23 18:00:00,Rainshowers,22,41,0
59.044483,-110.816367,2015-06-23 18:00:00,CB Dry,22.4,63,2
59.043217,-110.740333,2015-06-23 18:00:00,Clear,22,63,2
59.380567,-110.643783,2015-06-24 16:00:00,Rainshowers,27.5,40,0
58.792833,-118.159333,2015-06-24 15:00:00,Clear,31,38,10
58.200763,-115.87489,2014-09-19 09:00:00,Clear,21.5,31,10
51.796283,-114.822533,2015-05-03 11:50:00,Clear,15,16,1
51.04485,-115.179167,2015-05-03 12:00:00,Clear,8,37,0
54.2063,-116.612783,2015-05-05 11:00:00,Rainshowers,6.4,76,3
55.916683,-110.736883,2015-05-05 14:58:00,Cloudy,9,38,10
54.991733,-119.12975,2015-05-07 21:44:00,Clear,10,58,0
55.793704,-114.152755,2015-05-08 19:40:00,Rainshowers,6,55,10
54.686067,-115.408733,2015-05-09 12:00:00,Clear,18,30,3
54.11785,-115.559533,2015-05-09 12:00:00,Clear,23,31,5
55.268383,-116.257083,2015-05-09 14:45:00,Clear,18,29,4
55.918817,-110.732667,2015-05-10 14:30:00,Clear,17,16,5
55.186242,-112.44426,2015-05-10 16:49:00,Clear,17.2,27,2
55.06635,-118.821567,2015-05-09 11:00:00,Clear,25,25,0
55.667333,-114.104,2015-06-05 13:00:00,Clear,25,26,20
59.271083,-114.25625,2015-06-05 13:55:00,CB Dry,25,28,7
55.108783,-116.411817,2015-06-05 23:00:00,Cloudy,24,21,25
52.646817,-115.15845,2015-06-04 14:12:00,Clear,27,43,0
54.997383,-112.233783,2015-06-08 02:00:00,Clear,25,39,25
55.249673,-113.196822,2015-06-08 13:15:00,Cloudy,20,27,30
56.284883,-110.264333,2015-06-08 11:00:00,Cloudy,17,40,20
53.485417,-119.225817,2015-05-26 15:00:00,Clear,18,33,20
54.036467,-117.422633,2015-06-04 16:45:00,Clear,21.6,33,10
54.520217,-118.483667,2015-06-09 17:30:00,Clear,23,31,14
54.762317,-116.386367,2014-08-16 17:00:00,Cloudy,25,70,5
53.20848,-116.79112,2015-03-09 08:00:00,Clear,6,29,5
55.929017,-110.728833,2015-04-23 10:50:00,Clear,8,40,30
55.920796,-110.725936,2015-04-28 13:55:00,Clear,23,27,13
53.028417,-116.681017,2015-05-10 12:45:00,Cloudy,20,15,10
53.571433,-116.7109,,,,,
54.70923,-111.96767,2015-05-11 15:30:00,Clear,20,17,0
55.92575,-110.7205,2015-05-11 18:15:00,Clear,20,20,5
54.069443,-116.411667,2015-05-11 18:00:00,Clear,17,24,8
52.706798,-114.86814,2015-05-10 20:01:00,Clear,13,35,13
52.386583,-116.28045,2015-05-12 13:00:00,Clear,17,19,5
55.40975,-118.086483,2015-05-12 12:30:00,Clear,21,18,5
55.519917,-118.5805,2015-05-12 16:00:00,Clear,22,18,8
58.434767,-114.58415,2015-05-13 01:00:00,Clear,20,30,5
53.439517,-116.2478,2015-05-14 17:25:00,CB Dry,16.2,34,13
57.993533,-117.0675,2014-11-08 10:00:00,Clear,12,24,0
58.206197,-116.216644,2015-09-03 12:00:00,Rainshowers,10,85,9
57.1586,-119.546533,2015-06-22 13:16:00,CB Dry,20,30,5
59.322833,-110.481217,2015-06-23 20:00:00,Rainshowers,27.5,40,0
59.034567,-110.777183,2015-06-24 16:00:00,Clear,18,40,0
55.476183,-112.027267,2015-06-23 17:00:00,CB Dry,26,29,15
57.515567,-111.279517,2015-06-23 20:00:00,Clear,22,24,7
56.489833,-111.2897,2015-05-23 18:00:00,CB Dry,29,60,2
57.67075,-110.8715,2015-06-24 18:00:00,Clear,26,33,17
57.3135,-110.292383,2015-06-23 18:00:00,Clear,24,35,10
59.248233,-119.734433,2015-06-24 19:59:00,Clear,28,40,5
59.26235,-119.646917,2015-06-24 18:00:00,Clear,28,40,5
56.598233,-112.125733,2015-06-23 18:00:00,Cloudy,25,30,10
56.60695,-112.104017,2015-06-23 18:00:00,Cloudy,25,30,10
56.55255,-112.18525,2015-06-23 18:00:00,Clear,27,27,5
56.759267,-111.843033,2015-06-23 18:00:00,Cloudy,28.5,32,13
57.8403,-112.5289,2015-06-23 18:00:00,Cloudy,22,46,8
56.316683,-112.139667,2015-06-25 13:00:00,Rainshowers,26,37,10
56.8,-112.05,2015-06-23 18:00:00,Clear,28,25,15
57.903017,-116.028083,2015-06-25 13:30:00,CB Dry,25,35,15
57.916833,-116.023867,2015-06-25 13:00:00,CB Wet,26,30,15
57.38613,-113.753815,2015-06-25 12:15:00,CB Wet,24,46,2
59.130667,-110.711433,2015-06-23 18:00:00,Cloudy,24.5,31,12
57.7169,-115.2843,2015-06-24 17:00:00,CB Wet,26,35,15
57.233333,-112.25,2015-06-25 15:00:00,Clear,27,32,9
56.762217,-118.726067,2015-06-21 12:00:00,Clear,17,40,8
52.76157,-115.3497,2015-06-25 13:00:00,Cloudy,25,42,5
58.52995,-118.0047,2015-06-25 16:30:00,Cloudy,26,41,12
58.190767,-118.35585,2015-06-25 15:30:00,CB Wet,25,45,15
58.462933,-118.18735,2015-06-25 15:00:00,Cloudy,25,45,10
58.191642,-116.106383,2015-09-03 12:00:00,Rainshowers,10,86,10
59.468933,-111.271833,2014-08-04 20:00:00,Clear,28.6,48,0
55.085167,-114.99065,2014-08-16 15:45:00,CB Dry,27,55,0
54.305583,-117.11995,2014-08-20 20:00:00,Cloudy,13,75,0
51.168333,-114.838833,2015-04-09 15:50:00,CB Dry,15,16,11
54.884887,-114.035986,2015-03-10 12:00:00,Cloudy,10,36,6
55.929,-110.728267,2015-04-30 10:00:00,Cloudy,8,34,19
51.271533,-114.859133,2015-05-11 12:15:00,,,,
55.895,-113.468767,2015-05-10 19:30:00,Clear,15,25,8
56.4832,-116.373367,2015-05-11 11:00:00,Clear,19,27,5
56.48095,-116.373317,2015-05-11 11:00:00,Clear,19,27,5
51.116133,-115.3709,2015-05-11 12:00:00,,,,
55.938917,-110.720133,2015-05-13 11:33:00,Clear,22,26,5
58.47,-114.505333,2015-05-13 17:00:00,Clear,20,18,2
58.489199,-115.151036,2015-03-13 17:30:00,Clear,22,17,6
58.44195,-114.550567,2015-05-13 19:00:00,Clear,25,20,10
55.337333,-117.3501,2015-05-15 14:20:00,Clear,22,35,10
55.842,-110.88635,2015-05-15 17:15:00,Clear,19,38,10
56.830267,-115.390833,2015-05-15 19:15:00,CB Wet,22,25,30
53.557067,-116.078417,2015-06-06 20:00:00,Clear,21,41,2
52.4112,-114.94795,2015-06-10 15:30:00,Cloudy,24,35,10
55.06855,-112.253332,2015-06-10 19:00:00,Cloudy,21,40,10
52.22025,-115.401883,2015-06-10 17:42:00,Clear,15,90,1
